Visit_ID,Historical Date,Modern Date,Inn,Inn_ID,Raw Line,Visitor,Links,Filename
75,31 Julii 1780,1780-07-31,SCHWERDT,1,Fourrier de Besanson.,Fourrier de Besanson,Fourrier (https://de.wikipedia.org/wiki/Fourrier https://de.wikipedia.org/wiki/Fourier-Transformation https://de.wikipedia.org/wiki/Fourierreihe https://de.wikipedia.org/wiki/Fourier-Analysis https://de.wikipedia.org/wiki/Fournier_RF_5 https://de.wikipedia.org/wiki/Fournier_(Familienname) https://de.wikipedia.org/wiki/Fournier_RF-10 https://de.wikipedia.org/wiki/Fournier_RF-6 https://de.wikipedia.org/wiki/Fourier_(Milit%C3%A4r) https://de.wikipedia.org/wiki/Fournier_RF_4),../../ideas/ocr_mit_claude/0006.txt
76,31 Julii 1780,1780-07-31,SCHWERDT,1,Mad. Boursiere de Paris.,Mad. Boursiere de Paris,,../../ideas/ocr_mit_claude/0006.txt
77,31 Julii 1780,1780-07-31,SCHWERDT,1,"Mr. Maurice, Mr. Rignon. Mr. Bock de Turin.","Mr. Maurice, Mr, Rignon, Mr. Bock de Turin","Maurice, Mr (https://de.wikipedia.org/wiki/Maurice_Ravel https://de.wikipedia.org/wiki/Maurice_Maeterlinck https://de.wikipedia.org/wiki/Maurice_Merleau-Ponty https://de.wikipedia.org/wiki/Maurice_Matieu https://de.wikipedia.org/wiki/Maurice_Ronet https://de.wikipedia.org/wiki/Maurice_Rose https://de.wikipedia.org/wiki/Maurice_Malone https://de.wikipedia.org/wiki/Maurice_Multhaup https://de.wikipedia.org/wiki/Maurice_Trintignant https://de.wikipedia.org/wiki/Maurice_Manificat), Rignon (https://de.wikipedia.org/wiki/Rignon https://de.wikipedia.org/wiki/Rignano_sull%E2%80%99Arno https://de.wikipedia.org/wiki/Rignovelle https://de.wikipedia.org/wiki/Rignano_Flaminio https://de.wikipedia.org/wiki/Rignosot https://de.wikipedia.org/wiki/Rignano_Garganico https://de.wikipedia.org/wiki/Rignot-Gletscher https://de.wikipedia.org/wiki/Rinon_Okuwaki https://de.wikipedia.org/wiki/Rognonas https://de.wikipedia.org/wiki/Rignano-Steuer), Bock (https://de.wikipedia.org/wiki/Bock https://de.wikipedia.org/wiki/Bockk%C3%A4fer https://de.wikipedia.org/wiki/Bockhorn_(Friesland) https://de.wikipedia.org/wiki/Bockenem https://de.wikipedia.org/wiki/Bockshornklee https://de.wikipedia.org/wiki/Bockenheim_an_der_Weinstra%C3%9Fe https://de.wikipedia.org/wiki/Bockau https://de.wikipedia.org/wiki/Bockbier https://de.wikipedia.org/wiki/Bockhorn_(Oberbayern) https://de.wikipedia.org/wiki/Bockum)",../../ideas/ocr_mit_claude/0006.txt
78,31 Julii 1780,1780-07-31,SCHWERDT,1,Hr. Archivarius Schickardt von Stuttgardt.,Hr. Archivarius Schickardt von Stuttgardt,,../../ideas/ocr_mit_claude/0006.txt
79,31 Julii 1780,1780-07-31,SCHWERDT,1,"Pater Mayr. Pater Teth, Augustiner Ord. von Constanz.","Pater Mayr. Pater Teth, Augustiner Ord, von Constanz",", ",../../ideas/ocr_mit_claude/0006.txt
80,31 Julii 1780,1780-07-31,STORCHEN,2,"Mr. Predarii de Milan, f. 2.","Mr. Predarii de Milan,",Predarii (https://de.wikipedia.org/wiki/Predari),../../ideas/ocr_mit_claude/0006.txt
81,31 Julii 1780,1780-07-31,STORCHEN,2,Bride. Hertenstein von Roschach.,Bride. Hertenstein von Roschach,,../../ideas/ocr_mit_claude/0006.txt
82,31 Julii 1780,1780-07-31,STORCHEN,2,"Fürsprech Widmer, von Sarnenstorff f. 3.","Fürsprech Widmer, von Sarnenstorff",,../../ideas/ocr_mit_claude/0006.txt
83,31 Julii 1780,1780-07-31,STORCHEN,2,6 Handw. 2 Landl.,,,../../ideas/ocr_mit_claude/0006.txt
84,31 Julii 1780,1780-07-31,ADLER,3,Jgfr. Schweizerin von St. Gallen.,Jgfr. Schweizerin von Sankt Gallen,,../../ideas/ocr_mit_claude/0006.txt
85,31 Julii 1780,1780-07-31,ADLER,3,Bernold Marsch D'auvergne f. 4.,Bernold Marsch D'auvergne,,../../ideas/ocr_mit_claude/0006.txt
86,31 Julii 1780,1780-07-31,ADLER,3,Mr. Aubertin de Luneville.,Mr. Aubertin de Luneville,Aubertin (https://de.wikipedia.org/wiki/Aubertin https://de.wikipedia.org/wiki/Aubertin_(Begriffskl%C3%A4rung) https://de.wikipedia.org/wiki/Aubergine https://de.wikipedia.org/wiki/Aubergine_(Restaurant) https://de.wikipedia.org/wiki/Albertina_(Wien) https://de.wikipedia.org/wiki/Albertiner https://de.wikipedia.org/wiki/Albertinum_(Dresden) https://de.wikipedia.org/wiki/Auberginensalat https://de.wikipedia.org/wiki/Albertina_(Minas_Gerais) https://de.wikipedia.org/wiki/Aubetin),../../ideas/ocr_mit_claude/0006.txt
87,31 Julii 1780,1780-07-31,ADLER,3,3 Handw.,,,../../ideas/ocr_mit_claude/0006.txt
88,31 Julii 1780,1780-07-31,ROTHHAUS,4,"Mr. Pitzala de Milan, f. 5.","Mr. Pitzala de Milan,",Pitzala (https://de.wikipedia.org/wiki/Pitz_Alpine_Glacier_Trail https://de.wikipedia.org/wiki/Pitzal https://de.wikipedia.org/wiki/Pizzala),../../ideas/ocr_mit_claude/0006.txt
89,31 Julii 1780,1780-07-31,ROTHHAUS,4,Hr. Brix aus Böhmen.,Hr. Brix aus Böhmen,Brix (https://de.wikipedia.org/wiki/Brix https://de.wikipedia.org/wiki/Brixen https://de.wikipedia.org/wiki/Brixen_im_Thale https://de.wikipedia.org/wiki/Brixner_Dom https://de.wikipedia.org/wiki/Brixlegg https://de.wikipedia.org/wiki/Brixton_Motorcycles https://de.wikipedia.org/wiki/Brixner_Domkreuzgang https://de.wikipedia.org/wiki/Brix_Schaumburg https://de.wikipedia.org/wiki/Brixentaler_Bauerntarock https://de.wikipedia.org/wiki/Brixental),../../ideas/ocr_mit_claude/0006.txt
90,31 Julii 1780,1780-07-31,ROTHHAUS,4,Probst de Bielf f. 2. Mad. Blasius de Rastatt.,"Probst de Bielf. Mad, Blasius de Rastatt","Probst (https://de.wikipedia.org/wiki/Probst https://de.wikipedia.org/wiki/Probstzella https://de.wikipedia.org/wiki/Probsteierhagen https://de.wikipedia.org/wiki/Probstheida https://de.wikipedia.org/wiki/Probst_(Familienname) https://de.wikipedia.org/wiki/Probsteizella https://de.wikipedia.org/wiki/Propsteier_Wald https://de.wikipedia.org/wiki/Probsthagen https://de.wikipedia.org/wiki/Probstei_(Region) https://de.wikipedia.org/wiki/Probst_Jesar_See), Blasius (https://de.wikipedia.org/wiki/Blasius https://de.wikipedia.org/wiki/Blasius_Spreng https://de.wikipedia.org/wiki/Blasiuskirche https://de.wikipedia.org/wiki/Blasius_H%C3%B6lzl https://de.wikipedia.org/wiki/Blasius_von_Sebaste https://de.wikipedia.org/wiki/Blasius_Bernauer https://de.wikipedia.org/wiki/Blasius_Kozenn https://de.wikipedia.org/wiki/Blasius_Merrem https://de.wikipedia.org/wiki/Blasius_Gerg https://de.wikipedia.org/wiki/Blasius_Alexander)",../../ideas/ocr_mit_claude/0006.txt
91,31 Julii 1780,1780-07-31,HIRSCHEN,5,Hr. Knufs von Winterthur.,Hr. Knufs von Winterthur,Knufs (https://de.wikipedia.org/wiki/Knutsford https://de.wikipedia.org/wiki/Knudsen_(Familienname) https://de.wikipedia.org/wiki/Kufstein https://de.wikipedia.org/wiki/Knusperm%C3%BCsli https://de.wikipedia.org/wiki/Knudsgilde_(Flensburg) https://de.wikipedia.org/wiki/Knudsen-Nase https://de.wikipedia.org/wiki/Knutschfleck https://de.wikipedia.org/wiki/Knudsgilde_(Schleswig) https://de.wikipedia.org/wiki/Knudsgilde https://de.wikipedia.org/wiki/Knudsen-Zahl),../../ideas/ocr_mit_claude/0006.txt
92,31 Julii 1780,1780-07-31,HIRSCHEN,5,Leonhard Fornaro von Längensee.,Leonhard Fornaro von Längensee,,../../ideas/ocr_mit_claude/0006.txt
93,31 Julii 1780,1780-07-31,RAABEN,6,Hr. Xaveri Kopp von Münster.,Hr. Xaveri Kopp von Münster,,../../ideas/ocr_mit_claude/0006.txt
94,31 Julii 1780,1780-07-31,RAABEN,6,Rudolph Isler von Teussen- Zellwegner ab Gais.,UNABLE TO PARSE,,../../ideas/ocr_mit_claude/0006.txt
95,31 Julii 1780,1780-07-31,RAABEN,6,Emanuel Dionil Berber de Fort Louis f. 2.,Emanuel Dionil Berber de Fort Louis,,../../ideas/ocr_mit_claude/0006.txt
96,31 Julii 1780,1780-07-31,RAABEN,6,Adam Diethelm von Weinfelden f. 4.,Adam Diethelm von Weinfelden,,../../ideas/ocr_mit_claude/0006.txt
97,31 Julii 1780,1780-07-31,RAABEN,6,Johannes Biler von Immenstadt-,Johannes Biler von Immenstadt,Johannes Biler (https://de.wikipedia.org/wiki/Johannes_Biernatzki https://de.wikipedia.org/wiki/Johannes_Biereye https://de.wikipedia.org/wiki/Johannes_Biermann_(Rechtswissenschaftler) https://de.wikipedia.org/wiki/Johannes_Bieler https://de.wikipedia.org/wiki/Johannes_Eilert https://de.wikipedia.org/wiki/Johannes_Biermans https://de.wikipedia.org/wiki/Johannes_Bierbach https://de.wikipedia.org/wiki/Johannes_Eilers https://de.wikipedia.org/wiki/Johannes_Bilders https://de.wikipedia.org/wiki/Johannes_Biermann_(Politiker)),../../ideas/ocr_mit_claude/0006.txt
98,31 Julii 1780,1780-07-31,LEUEN,7,Hr. Weissenbach aus Tyrol-,Hr. Weissenbach aus Tyrol,Weissenbach (https://de.wikipedia.org/wiki/Weissenbach https://de.wikipedia.org/wiki/Wei%C3%9Fenbach_am_Lech https://de.wikipedia.org/wiki/Weissenbach_an_der_Triesting https://de.wikipedia.org/wiki/Wei%C3%9Fenbach_(Gro%C3%9Falmerode) https://de.wikipedia.org/wiki/Wei%C3%9Fenbach_bei_Liezen https://de.wikipedia.org/wiki/Wei%C3%9Fenbach_an_der_Enns https://de.wikipedia.org/wiki/Weissenbach_bei_M%C3%B6dling https://de.wikipedia.org/wiki/Wei%C3%9Fenbach_(Ahrntal) https://de.wikipedia.org/wiki/Wei%C3%9Fenbach_(Adelsgeschlecht) https://de.wikipedia.org/wiki/Wei%C3%9Fenbach_(Inn)),../../ideas/ocr_mit_claude/0006.txt
99,31 Julii 1780,1780-07-31,LEUEN,7,2 Handwerker-,,,../../ideas/ocr_mit_claude/0006.txt
100,1 Augusti 1780,1780-08-01,SCHWERDT,1,Mr. Carlis de Modena.,Mr. Carlis de Modena,Carlis (https://de.wikipedia.org/wiki/Carlismus https://de.wikipedia.org/wiki/Carlisle https://de.wikipedia.org/wiki/Carlisle_Grounds https://de.wikipedia.org/wiki/Carlisle_(Pennsylvania) https://de.wikipedia.org/wiki/Carlisle_County https://de.wikipedia.org/wiki/Carlisle_(Iowa) https://de.wikipedia.org/wiki/Carlisle_(Ohio) https://de.wikipedia.org/wiki/Carlisle_(Massachusetts) https://de.wikipedia.org/wiki/Carlisle_Castle https://de.wikipedia.org/wiki/Carlisle_Floyd),../../ideas/ocr_mit_claude/0008.txt
101,1 Augusti 1780,1780-08-01,SCHWERDT,1,le Grand de Belfort.,le Grand de Belfort,le Grand (https://de.wikipedia.org/wiki/Le_Grand https://de.wikipedia.org/wiki/Le_Grand-Bornand https://de.wikipedia.org/wiki/Le_Grand-Saconnex https://de.wikipedia.org/wiki/Le_Grand_Macabre https://de.wikipedia.org/wiki/Le_Grand_Chalon https://de.wikipedia.org/wiki/Le_Grand_(Iowa) https://de.wikipedia.org/wiki/Le_Grand_Rex https://de.wikipedia.org/wiki/Le_Grand_P%C3%A9rigueux https://de.wikipedia.org/wiki/Le_Grand_Chariot https://de.wikipedia.org/wiki/Le_Grand-Quevilly),../../ideas/ocr_mit_claude/0008.txt
102,1 Augusti 1780,1780-08-01,SCHWERDT,1,Hr. Blumer von Glarus.,Hr. Blumer von Glarus,Blumer (https://de.wikipedia.org/wiki/Blumer https://de.wikipedia.org/wiki/Blumerode https://de.wikipedia.org/wiki/Blumer_(Familie) https://de.wikipedia.org/wiki/Blumergraben https://de.wikipedia.org/wiki/Blumeray https://de.wikipedia.org/wiki/Blumer_Beck https://de.wikipedia.org/wiki/Blumerberg https://de.wikipedia.org/wiki/Blumer-Marcus https://de.wikipedia.org/wiki/Blumers https://de.wikipedia.org/wiki/Blumert),../../ideas/ocr_mit_claude/0008.txt
103,1 Augusti 1780,1780-08-01,SCHWERDT,1,"de Vermenoux, de Paris f. 3.","de Vermenoux, de Paris",,../../ideas/ocr_mit_claude/0008.txt
104,1 Augusti 1780,1780-08-01,SCHWERDT,1,Meissner von Görlitz in Sachsen f. 3.,Meissner von Görlitz in Sachsen,Meissner (https://de.wikipedia.org/wiki/Meissner https://de.wikipedia.org/wiki/Meissener_Porzellan https://de.wikipedia.org/wiki/Mei%C3%9Fner_Dom https://de.wikipedia.org/wiki/Mei%C3%9Fner_und_Mei%C3%9Fner_Vorland https://de.wikipedia.org/wiki/Mei%C3%9Fner_(Gemeinde) https://de.wikipedia.org/wiki/Mei%C3%9Fner_(Familienname) https://de.wikipedia.org/wiki/Mei%C3%9Fner_Fummel https://de.wikipedia.org/wiki/Mei%C3%9Fner_Schwein https://de.wikipedia.org/wiki/Mei%C3%9Fner-Ochsenfeld-Effekt https://de.wikipedia.org/wiki/Mei%C3%9Fner_(Adelsgeschlechter)),../../ideas/ocr_mit_claude/0008.txt
105,1 Augusti 1780,1780-08-01,SCHWERDT,1,Schuch von Saarbrücken.,Schuch von Saarbrücken,Schuch (https://de.wikipedia.org/wiki/Schuch https://de.wikipedia.org/wiki/Schuchow-Radioturm https://de.wikipedia.org/wiki/Schuchan https://de.wikipedia.org/wiki/Schuchw%C3%A4ldchen https://de.wikipedia.org/wiki/Schuch-Speicher https://de.wikipedia.org/wiki/Schuchtkogel https://de.wikipedia.org/wiki/Schuchmann%E2%80%99sche_Brauerei https://de.wikipedia.org/wiki/Schuchow-Wasserturm_Mykolajiw https://de.wikipedia.org/wiki/Schuchmann https://de.wikipedia.org/wiki/Schuchov),../../ideas/ocr_mit_claude/0008.txt
106,1 Augusti 1780,1780-08-01,SCHWERDT,1,Hugenin Aelter von Müllhausen.,Hugenin Aelter von Müllhausen,,../../ideas/ocr_mit_claude/0008.txt
107,1 Augusti 1780,1780-08-01,SCHWERDT,1,"Mr. Maurice, Mr. Rignon. Mr. Bock de Turin.","Mr. Maurice, Mr, Rignon, Mr. Bock de Turin","Maurice, Mr (https://de.wikipedia.org/wiki/Maurice_Ravel https://de.wikipedia.org/wiki/Maurice_Maeterlinck https://de.wikipedia.org/wiki/Maurice_Merleau-Ponty https://de.wikipedia.org/wiki/Maurice_Matieu https://de.wikipedia.org/wiki/Maurice_Ronet https://de.wikipedia.org/wiki/Maurice_Rose https://de.wikipedia.org/wiki/Maurice_Malone https://de.wikipedia.org/wiki/Maurice_Multhaup https://de.wikipedia.org/wiki/Maurice_Trintignant https://de.wikipedia.org/wiki/Maurice_Manificat), Rignon (https://de.wikipedia.org/wiki/Rignon https://de.wikipedia.org/wiki/Rignano_sull%E2%80%99Arno https://de.wikipedia.org/wiki/Rignovelle https://de.wikipedia.org/wiki/Rignano_Flaminio https://de.wikipedia.org/wiki/Rignosot https://de.wikipedia.org/wiki/Rignano_Garganico https://de.wikipedia.org/wiki/Rignot-Gletscher https://de.wikipedia.org/wiki/Rinon_Okuwaki https://de.wikipedia.org/wiki/Rognonas https://de.wikipedia.org/wiki/Rignano-Steuer), Bock (https://de.wikipedia.org/wiki/Bock https://de.wikipedia.org/wiki/Bockk%C3%A4fer https://de.wikipedia.org/wiki/Bockhorn_(Friesland) https://de.wikipedia.org/wiki/Bockenem https://de.wikipedia.org/wiki/Bockshornklee https://de.wikipedia.org/wiki/Bockenheim_an_der_Weinstra%C3%9Fe https://de.wikipedia.org/wiki/Bockau https://de.wikipedia.org/wiki/Bockbier https://de.wikipedia.org/wiki/Bockhorn_(Oberbayern) https://de.wikipedia.org/wiki/Bockum)",../../ideas/ocr_mit_claude/0008.txt
108,1 Augusti 1780,1780-08-01,SCHWERDT,1,"Hr. Ryhener, Hr le Grand und Frauen von Basel.",UNABLE TO PARSE,,../../ideas/ocr_mit_claude/0008.txt
109,1 Augusti 1780,1780-08-01,SCHWERDT,1,Schindler von Basel.,Schindler von Basel,Schindler (https://de.wikipedia.org/wiki/Schindler https://de.wikipedia.org/wiki/Schindlers_Liste https://de.wikipedia.org/wiki/Schindler_Aufz%C3%BCge https://de.wikipedia.org/wiki/Schindler_(Familienname) https://de.wikipedia.org/wiki/Schindler_House https://de.wikipedia.org/wiki/Schindlers_Liste_(Soundtrack) https://de.wikipedia.org/wiki/Schindler_Holding https://de.wikipedia.org/wiki/Schindlers_Liste_(Roman) https://de.wikipedia.org/wiki/Schindlersches_Blaufarbenwerk https://de.wikipedia.org/wiki/Schindlerhof_Klaus_Kobjoll),../../ideas/ocr_mit_claude/0008.txt
110,1 Augusti 1780,1780-08-01,SCHWERDT,1,Sigfried von Zoßngen.,Sigfried von Zoßngen,Sigfried (https://de.wikipedia.org/wiki/Sigfried https://de.wikipedia.org/wiki/Sigfried_Held https://de.wikipedia.org/wiki/Sigfried_Uiberreither https://de.wikipedia.org/wiki/Sigfried_Giedion https://de.wikipedia.org/wiki/Sigfried_Schibli https://de.wikipedia.org/wiki/Sigfried_Asche https://de.wikipedia.org/wiki/Sigfrid_Riedel https://de.wikipedia.org/wiki/Sigfried_M%C3%B6ckel https://de.wikipedia.org/wiki/Sigfried_Rothemund https://de.wikipedia.org/wiki/Sigfried_Foulkes),../../ideas/ocr_mit_claude/0008.txt
111,1 Augusti 1780,1780-08-01,STORCHEN,2,"Mr. Predarii de Milan, f. 2.","Mr. Predarii de Milan,",Predarii (https://de.wikipedia.org/wiki/Predari),../../ideas/ocr_mit_claude/0008.txt
112,1 Augusti 1780,1780-08-01,STORCHEN,2,Johannes Tüdj von Altstatten.,Johannes Tüdj von Altstatten,,../../ideas/ocr_mit_claude/0008.txt
113,1 Augusti 1780,1780-08-01,STORCHEN,2,"Samuel Hunziker von Chaam,",Samuel Hunziker von Chaam,,../../ideas/ocr_mit_claude/0008.txt
114,1 Augusti 1780,1780-08-01,STORCHEN,2,4 Handw.,,,../../ideas/ocr_mit_claude/0008.txt
115,1 Augusti 1780,1780-08-01,ADLER,3,Jgfr. Schweizerin von St. Gallen.,Jgfr. Schweizerin von Sankt Gallen,,../../ideas/ocr_mit_claude/0008.txt
116,1 Augusti 1780,1780-08-01,ADLER,3,Berthold Marsch D'auvergne f. 4.,Berthold Marsch D'auvergne,Berthold Marsch (https://de.wikipedia.org/wiki/Berthold_Matschat),../../ideas/ocr_mit_claude/0008.txt
117,1 Augusti 1780,1780-08-01,ADLER,3,Francois Monde de Nancy.,Francois Monde de Nancy,Francois Monde (https://de.wikipedia.org/wiki/Fran%C3%A7ois_Modesto),../../ideas/ocr_mit_claude/0008.txt
118,1 Augusti 1780,1780-08-01,ADLER,3,"Fr. Posterin von Schaffhausen,",Fr. Posterin von Schaffhausen,Posterin (https://de.wikipedia.org/wiki/Posterino https://de.wikipedia.org/wiki/Posteriores_reversibles_Enzephalopathie-Syndrom https://de.wikipedia.org/wiki/Posterisation https://de.wikipedia.org/wiki/Posterior-Fossa-Syndrom https://de.wikipedia.org/wiki/Posteriore_amorphe_Hornhautdystrophie https://de.wikipedia.org/wiki/Posterior_predictive_distribution https://de.wikipedia.org/wiki/Posterior https://de.wikipedia.org/wiki/Posterisan https://de.wikipedia.org/wiki/Postprint https://de.wikipedia.org/wiki/Posteingangsstempel),../../ideas/ocr_mit_claude/0008.txt
119,1 Augusti 1780,1780-08-01,ADLER,3,"2 Jungfauer,",,,../../ideas/ocr_mit_claude/0008.txt
120,1 Augusti 1780,1780-08-01,ROTHHAUS,4,"Mr. Pitzala de Milan, f. 5.","Mr. Pitzala de Milan,",Pitzala (https://de.wikipedia.org/wiki/Pitz_Alpine_Glacier_Trail https://de.wikipedia.org/wiki/Pitzal https://de.wikipedia.org/wiki/Pizzala),../../ideas/ocr_mit_claude/0008.txt
121,1 Augusti 1780,1780-08-01,ROTHHAUS,4,Hr. Brix aus Böhmen.,Hr. Brix aus Böhmen,Brix (https://de.wikipedia.org/wiki/Brix https://de.wikipedia.org/wiki/Brixen https://de.wikipedia.org/wiki/Brixen_im_Thale https://de.wikipedia.org/wiki/Brixner_Dom https://de.wikipedia.org/wiki/Brixlegg https://de.wikipedia.org/wiki/Brixton_Motorcycles https://de.wikipedia.org/wiki/Brixner_Domkreuzgang https://de.wikipedia.org/wiki/Brix_Schaumburg https://de.wikipedia.org/wiki/Brixentaler_Bauerntarock https://de.wikipedia.org/wiki/Brixental),../../ideas/ocr_mit_claude/0008.txt
122,1 Augusti 1780,1780-08-01,ROTHHAUS,4,Probst de Biel f. 2. Mad. Blaſius de Rastatt.,"Probst de Biel. Mad, Blaſius de Rastatt","Probst (https://de.wikipedia.org/wiki/Probst https://de.wikipedia.org/wiki/Probstzella https://de.wikipedia.org/wiki/Probsteierhagen https://de.wikipedia.org/wiki/Probstheida https://de.wikipedia.org/wiki/Probst_(Familienname) https://de.wikipedia.org/wiki/Probsteizella https://de.wikipedia.org/wiki/Propsteier_Wald https://de.wikipedia.org/wiki/Probsthagen https://de.wikipedia.org/wiki/Probstei_(Region) https://de.wikipedia.org/wiki/Probst_Jesar_See), Blaſius (https://de.wikipedia.org/wiki/Blasius_Spreng https://de.wikipedia.org/wiki/Blasiuskirche https://de.wikipedia.org/wiki/Blasius_H%C3%B6lzl https://de.wikipedia.org/wiki/Blasius_von_Sebaste https://de.wikipedia.org/wiki/Blasius_Bernauer https://de.wikipedia.org/wiki/Blasius_Kozenn https://de.wikipedia.org/wiki/Blasius_Merrem https://de.wikipedia.org/wiki/Blasius https://de.wikipedia.org/wiki/Blasius_Gerg https://de.wikipedia.org/wiki/Blasius_Alexander)",../../ideas/ocr_mit_claude/0008.txt
123,1 Augusti 1780,1780-08-01,ROTHHAUS,4,"Hr. Gidinger von Bischoffzell,",Hr. Gidinger von Bischoffzell,Gidinger (https://de.wikipedia.org/wiki/Gisinger https://de.wikipedia.org/wiki/Gadinger),../../ideas/ocr_mit_claude/0008.txt
124,1 Augusti 1780,1780-08-01,HIRSCHEN,5,Hr. Leonhard Fornaro von Langenſee.,Hr. Leonhard Fornaro von Langenſee,,../../ideas/ocr_mit_claude/0008.txt
125,1 Augusti 1780,1780-08-01,HIRSCHEN,5,2 Handwerker-,,,../../ideas/ocr_mit_claude/0008.txt
126,1 Augusti 1780,1780-08-01,RAABEN,6,Hr. Rudolph Biser von Teussen- Zellweguer ab Gaiss.,UNABLE TO PARSE,,../../ideas/ocr_mit_claude/0008.txt
127,1 Augusti 1780,1780-08-01,RAABEN,6,"Caspar Mengli von Schaffhausen,",Caspar Mengli von Schaffhausen,,../../ideas/ocr_mit_claude/0008.txt
128,1 Augusti 1780,1780-08-01,RAABEN,6,"Bösch von Ebmat f. 2,",Bösch von Ebmat,Bösch (https://de.wikipedia.org/wiki/B%C3%B6sch https://de.wikipedia.org/wiki/B%C3%B6schung https://de.wikipedia.org/wiki/B%C3%B6schungswinkel https://de.wikipedia.org/wiki/B%C3%B6schi https://de.wikipedia.org/wiki/B%C3%B6schleinsm%C3%BChle https://de.wikipedia.org/wiki/B%C3%B6schungsfl%C3%A4che https://de.wikipedia.org/wiki/B%C3%B6schungsbruch https://de.wikipedia.org/wiki/B%C3%B6schungsbrand https://de.wikipedia.org/wiki/B%C3%B6schweiler https://de.wikipedia.org/wiki/B%C3%B6schung_am_Ludwig-Donau-Main-Kanal_%C3%B6stlich_von_D%C3%B6rlbach),../../ideas/ocr_mit_claude/0008.txt
129,1 Augusti 1780,1780-08-01,RAABEN,6,"3 Pilger,",,,../../ideas/ocr_mit_claude/0008.txt
130,1 Augusti 1780,1780-08-01,LEUEN,7,"Ein Piemontesischer Soldat,",,,../../ideas/ocr_mit_claude/0008.txt
131,2 Augusti 1780,1780-08-02,SCHWERDT,1,Mr. Carlis de Modena.,Mr. Carlis de Modena,Carlis (https://de.wikipedia.org/wiki/Carlismus https://de.wikipedia.org/wiki/Carlisle https://de.wikipedia.org/wiki/Carlisle_Grounds https://de.wikipedia.org/wiki/Carlisle_(Pennsylvania) https://de.wikipedia.org/wiki/Carlisle_County https://de.wikipedia.org/wiki/Carlisle_(Iowa) https://de.wikipedia.org/wiki/Carlisle_(Ohio) https://de.wikipedia.org/wiki/Carlisle_(Massachusetts) https://de.wikipedia.org/wiki/Carlisle_Castle https://de.wikipedia.org/wiki/Carlisle_Floyd),../../ideas/ocr_mit_claude/0010.txt
132,2 Augusti 1780,1780-08-02,SCHWERDT,1,le Grand de Beliort.,le Grand de Beliort,le Grand (https://de.wikipedia.org/wiki/Le_Grand https://de.wikipedia.org/wiki/Le_Grand-Bornand https://de.wikipedia.org/wiki/Le_Grand-Saconnex https://de.wikipedia.org/wiki/Le_Grand_Macabre https://de.wikipedia.org/wiki/Le_Grand_Chalon https://de.wikipedia.org/wiki/Le_Grand_(Iowa) https://de.wikipedia.org/wiki/Le_Grand_Rex https://de.wikipedia.org/wiki/Le_Grand_P%C3%A9rigueux https://de.wikipedia.org/wiki/Le_Grand_Chariot https://de.wikipedia.org/wiki/Le_Grand-Quevilly),../../ideas/ocr_mit_claude/0010.txt
133,2 Augusti 1780,1780-08-02,SCHWERDT,1,Hr. Blumer von Glarus.,Hr. Blumer von Glarus,Blumer (https://de.wikipedia.org/wiki/Blumer https://de.wikipedia.org/wiki/Blumerode https://de.wikipedia.org/wiki/Blumer_(Familie) https://de.wikipedia.org/wiki/Blumergraben https://de.wikipedia.org/wiki/Blumeray https://de.wikipedia.org/wiki/Blumer_Beck https://de.wikipedia.org/wiki/Blumerberg https://de.wikipedia.org/wiki/Blumer-Marcus https://de.wikipedia.org/wiki/Blumers https://de.wikipedia.org/wiki/Blumert),../../ideas/ocr_mit_claude/0010.txt
