Visit_ID,Historical Date,Modern Date,Inn,Inn_ID,Visitor,Guest_ID,Filename
256,6 Augusti 1780,1780-08-06,ROTHAUS,4,"Mr. Pitzala de Milan, f. 5.",256,4648745.txt
257,6 Augusti 1780,1780-08-06,ROTHAUS,4,Brix aus Böhmen f. 2.,257,4648745.txt
258,6 Augusti 1780,1780-08-06,ROTHAUS,4,"Laurenz Engweiler von St. Gallen f. 2,",258,4648745.txt
259,6 Augusti 1780,1780-08-06,ROTHAUS,4,"Mad. Blaſius von Raſtatt. Probſt von Biel. f. 2,",259,4648745.txt
260,6 Augusti 1780,1780-08-06,ROTHAUS,4,3 Landl-,260,4648745.txt
261,6 Augusti 1780,1780-08-06,HIRSCHEN,5,3 Handw- 1 Landm- 1 Schwab-,261,4648745.txt
262,6 Augusti 1780,1780-08-06,RAABEN,6,Hr Offenbach von Zug- Hr Imhoof von Bremgarten-,262,4648745.txt
263,6 Augusti 1780,1780-08-06,RAABEN,6,St- Allart f. 2- di Domod'Ossola-,263,4648745.txt
264,6 Augusti 1780,1780-08-06,RAABEN,6,Calandre f. 2- di Belgirate-,264,4648745.txt
265,6 Augusti 1780,1780-08-06,RAABEN,6,le Pouri di Arone-,265,4648745.txt
266,6 Augusti 1780,1780-08-06,RAABEN,6,1 St. Galler Fuhrmann. 1 Handw-,266,4648745.txt
267,6 Augusti 1780,1780-08-06,LEUEN,7,Martin aus Böhmen.,267,4648745.txt
268,6 Augusti 1780,1780-08-06,LEUEN,7,43 Landl- 2 Handw-,268,4648745.txt
269,6 Augusti 1780,1780-08-06,ROESSLI,8,1 Fuhrmann von Brugg- 31 Landl-,269,4648745.txt
270,6 Augusti 1780,1780-08-06,SCHWANEN,9,24 Landlenth-,270,4648745.txt
271,7 Augufti 1780,1780-01-07,SCHWERDT,1,Jkr. von Wattenwyl von Bern.,271,4648747.txt
272,7 Augufti 1780,1780-01-07,SCHWERDT,1,Hr. Blumer von Glarus.,272,4648747.txt
273,7 Augufti 1780,1780-01-07,SCHWERDT,1,Meifner von Görlitz in Sachfen f. 3.,273,4648747.txt
274,7 Augufti 1780,1780-01-07,SCHWERDT,1,Hettlinger von Winterthur.,274,4648747.txt
275,7 Augufti 1780,1780-01-07,SCHWERDT,1,Rainaldis Frerres. Mr. Pont de Lyon.,275,4648747.txt
276,7 Augufti 1780,1780-01-07,SCHWERDT,1,"Sulzer von Bafel,",276,4648747.txt
277,7 Augufti 1780,1780-01-07,SCHWERDT,1,"Deixner von Strasbourg,",277,4648747.txt
278,7 Augufti 1780,1780-01-07,SCHWERDT,1,"Mr. Hall, Mr. Jacob. Mr. Brand, Chevaliers Anglois.",278,4648747.txt
279,7 Augufti 1780,1780-01-07,SCHWERDT,1,Buffe de Chalons.,279,4648747.txt
280,7 Augufti 1780,1780-01-07,SCHWERDT,1,Esmenjeaud de Moulins.,280,4648747.txt
281,7 Augufti 1780,1780-01-07,SCHWERDT,1,Mr. le Maire de Metz. Hr Freyburger von Kirchberg.,281,4648747.txt
282,7 Augufti 1780,1780-01-07,SCHWERDT,1,Reinhard von Wangen.,282,4648747.txt
283,7 Augufti 1780,1780-01-07,SCHWERDT,1,Carlis de Modena.,283,4648747.txt
284,7 Augufti 1780,1780-01-07,STORCHEN,2,Mr. Barade d'Auvergne.,284,4648747.txt
285,7 Augufti 1780,1780-01-07,STORCHEN,2,4 Landl-,285,4648747.txt
286,7 Augufti 1780,1780-01-07,ADLER,3,Francois Monde de Nancy f. 2.,286,4648747.txt
287,7 Augufti 1780,1780-01-07,ADLER,3,Jgfr. Schweizerin von St. Gallen.,287,4648747.txt
288,7 Augufti 1780,1780-01-07,ADLER,3,Hr. Saxer von Arau.,288,4648747.txt
289,7 Augufti 1780,1780-01-07,ADLER,3,"3 Handw,",289,4648747.txt
290,7 Augufti 1780,1780-01-07,ROTHAUS,4,"Mr. Pitzala de Milan, f. 2.",290,4648747.txt
291,7 Augufti 1780,1780-01-07,ROTHAUS,4,Brix aus Böhmen f. 2.,291,4648747.txt
292,7 Augufti 1780,1780-01-07,ROTHAUS,4,Mad. Blafius von Raftatt. Probft von Bielf. f. 2.,292,4648747.txt
293,7 Augufti 1780,1780-01-07,ROTHAUS,4,3 Landleuth-,293,4648747.txt
294,7 Augufti 1780,1780-01-07,HIRSCHEN,5,Hr Wilk von Schinznach. Mr. Fornaro von Langenfee.,294,4648747.txt
295,7 Augufti 1780,1780-01-07,HIRSCHEN,5,Piach de Milano. Hr lielin von Schaffhaufen f. 4.,295,4648747.txt
296,7 Augufti 1780,1780-01-07,RAABEN,6,Sr- Alfari f. 2- di Domod'Offola-,296,4648747.txt
297,7 Augufti 1780,1780-01-07,RAABEN,6,Calandre f. 2- di Belgirate-,297,4648747.txt
298,7 Augufti 1780,1780-01-07,RAABEN,6,le Pouri di Arone-,298,4648747.txt
299,7 Augufti 1780,1780-01-07,RAABEN,6,Hr. Bodmer von Wülflingen.,299,4648747.txt
300,7 Augufti 1780,1780-01-07,RAABEN,6,Tobler von Flach.,300,4648747.txt
301,7 Augufti 1780,1780-01-07,RAABEN,6,"23 Landl, 7 Pilger,",301,4648747.txt
302,7 Augufti 1780,1780-01-07,LEUEN,7,"42 Landl, 3 Handw.",302,4648747.txt
303,7 Augufti 1780,1780-01-07,ROESSLI,8,47 Landl-,303,4648747.txt
304,7 Augufti 1780,1780-01-07,SCHWANEN,9,7 Landl.,304,4648747.txt
305,8 Augusti 1780,1780-08-08,SCHWERDT,1,Hr. Blumer von Glarus.,305,4648749.txt
306,8 Augusti 1780,1780-08-08,SCHWERDT,1,Carlis de Modena.,306,4648749.txt
307,8 Augusti 1780,1780-08-08,SCHWERDT,1,Hettlinger von Winterthur.,307,4648749.txt
308,8 Augusti 1780,1780-08-08,SCHWERDT,1,Sulzer von Basel.,308,4648749.txt
309,8 Augusti 1780,1780-08-08,SCHWERDT,1,Deixner von Strasbourg.,309,4648749.txt
310,8 Augusti 1780,1780-08-08,SCHWERDT,1,Mr. Hall. Mr Jacob. Mr Brand Chev. Anglois.,310,4648749.txt
311,8 Augusti 1780,1780-08-08,SCHWERDT,1,Buffe de Chalons.,311,4648749.txt
312,8 Augusti 1780,1780-08-08,SCHWERDT,1,Esmenjeaud de Moulins.,312,4648749.txt
313,8 Augusti 1780,1780-08-08,SCHWERDT,1,Mr. le Maire de Metz. Hr Freyhofer von Kirchberg.,313,4648749.txt
314,8 Augusti 1780,1780-08-08,SCHWERDT,1,Reinhard von Wangen.,314,4648749.txt
315,8 Augusti 1780,1780-08-08,SCHWERDT,1,Gerichtsherr Brutel von Schaffisheim.,315,4648749.txt
316,8 Augusti 1780,1780-08-08,SCHWERDT,1,Spengler. Mr. Hardtmann von Lenzburg.,316,4648749.txt
317,8 Augusti 1780,1780-08-08,SCHWERDT,1,le Grand de Belford.,317,4648749.txt
318,8 Augusti 1780,1780-08-08,SCHWERDT,1,2 Landl-,318,4648749.txt
319,8 Augusti 1780,1780-08-08,STORCHEN,2,Mr. Barade d'Auvergne.,319,4648749.txt
320,8 Augusti 1780,1780-08-08,STORCHEN,2,4 Landl. 3 Handw.,320,4648749.txt
321,8 Augusti 1780,1780-08-08,ADLER,3,Hr. Saxer von Arau.,321,4648749.txt
322,8 Augusti 1780,1780-08-08,ADLER,3,Jgfr. Schweizerin von St. Gallen.,322,4648749.txt
323,8 Augusti 1780,1780-08-08,ADLER,3,François Monde de Nancy f. 2.,323,4648749.txt
324,8 Augusti 1780,1780-08-08,ROTHAUS,4,"Mr. Pitzala de Milan, f. 2.",324,4648749.txt
325,8 Augusti 1780,1780-08-08,ROTHAUS,4,Brix aus Böhmen f. 2.,325,4648749.txt
326,8 Augusti 1780,1780-08-08,ROTHAUS,4,Mad. Blaſius von Raftatt. Probſt von Bielf. f. 2.,326,4648749.txt
327,8 Augusti 1780,1780-08-08,ROTHAUS,4,2 Landleuth- 1 Handw.,327,4648749.txt
328,8 Augusti 1780,1780-08-08,HIRSCHEN,5,Mr. Fornaro von Langenfee.,328,4648749.txt
329,8 Augusti 1780,1780-08-08,HIRSCHEN,5,12 Landl. 1 Handw. 1 Schwab.,329,4648749.txt
330,8 Augusti 1780,1780-08-08,RAABEN,6,Hr. Bodmer von Wülflingen.,330,4648749.txt
331,8 Augusti 1780,1780-08-08,RAABEN,6,Jacob Hunkeler von Altishofen f. 3.,331,4648749.txt
332,8 Augusti 1780,1780-08-08,RAABEN,6,2 Landl. 3 Bilger.,332,4648749.txt
333,8 Augusti 1780,1780-08-08,LEUEN,7,1 Holländ. Soldat.,333,4648749.txt
334,8 Augusti 1780,1780-08-08,LEUEN,7,35 Landl. 2 Handw.,334,4648749.txt
335,8 Augusti 1780,1780-08-08,ROESSLI,8,Ein Frankfurter und Arauer Fuhrmann f. 4.,335,4648749.txt
336,8 Augusti 1780,1780-08-08,ROESSLI,8,7 Landl. 1 Handw.,336,4648749.txt
337,8 Augusti 1780,1780-08-08,SCHWANEN,9,7 Landl.,337,4648749.txt
338,9 Augusti 1780,1780-08-09,SCHWERDT,1,Hr. Blumer von Glarus.,338,4648751.txt
339,9 Augusti 1780,1780-08-09,SCHWERDT,1,Carlis de Modena.,339,4648751.txt
340,9 Augusti 1780,1780-08-09,SCHWERDT,1,Deixner von Strasbourg.,340,4648751.txt
341,9 Augusti 1780,1780-08-09,SCHWERDT,1,Sulzer von Basel.,341,4648751.txt
342,9 Augusti 1780,1780-08-09,SCHWERDT,1,Mr. Hall. Mr Jacob. Mr Brand Chev. Anglois.,342,4648751.txt
343,9 Augusti 1780,1780-08-09,SCHWERDT,1,le Maire de Metz. f. 2.,343,4648751.txt
344,9 Augusti 1780,1780-08-09,SCHWERDT,1,Gerichtsherr Brutel von Schaffisheim.,344,4648751.txt
345,9 Augusti 1780,1780-08-09,SCHWERDT,1,"Spengler, Mr. Hardtmann von Lenzburg.",345,4648751.txt
346,9 Augusti 1780,1780-08-09,SCHWERDT,1,le Grand de Belford.,346,4648751.txt
347,9 Augusti 1780,1780-08-09,SCHWERDT,1,"Pir Schuh von Saarbrücken,",347,4648751.txt
348,9 Augusti 1780,1780-08-09,SCHWERDT,1,Albrecht von Genf.,348,4648751.txt
349,9 Augusti 1780,1780-08-09,SCHWERDT,1,"Rebattu de Dyon,",349,4648751.txt
350,9 Augusti 1780,1780-08-09,SCHWERDT,1,Tanner von Herisau.,350,4648751.txt
351,9 Augusti 1780,1780-08-09,SCHWERDT,1,Schweizer von Lichtensteig.,351,4648751.txt
352,9 Augusti 1780,1780-08-09,SCHWERDT,1,et Mad. Maurice von Strasbourg.,352,4648751.txt
353,9 Augusti 1780,1780-08-09,SCHWERDT,1,Uhlmann von Feurthalen.,353,4648751.txt
354,9 Augusti 1780,1780-08-09,SCHWERDT,1,26 Landleuth-,354,4648751.txt
355,9 Augusti 1780,1780-08-09,STORCHEN,2,Mr. Barade d'Auvergne.,355,4648751.txt
356,9 Augusti 1780,1780-08-09,STORCHEN,2,"4 Handw,",356,4648751.txt
357,9 Augusti 1780,1780-08-09,ADLER,3,Hr. Saxer von Arau.,357,4648751.txt
358,9 Augusti 1780,1780-08-09,ADLER,3,Jgfr. Schweizerin von St. Gallen.,358,4648751.txt
359,9 Augusti 1780,1780-08-09,ADLER,3,"Francois Monde de Nancy f. 3,",359,4648751.txt
360,9 Augusti 1780,1780-08-09,ADLER,3,"1 Handw,",360,4648751.txt
361,9 Augusti 1780,1780-08-09,ROTHAUS,4,"Mad. Blasius von Rastatt. Probst von Bielf f. 2,",361,4648751.txt
362,9 Augusti 1780,1780-08-09,ROTHAUS,4,"Mr. Pitzala de Milan, f. 2.",362,4648751.txt
363,9 Augusti 1780,1780-08-09,ROTHAUS,4,Br'x aus Böhmen f. 2.,363,4648751.txt
364,9 Augusti 1780,1780-08-09,ROTHAUS,4,Greiner von Sonnhardt f. 2.,364,4648751.txt
365,9 Augusti 1780,1780-08-09,ROTHAUS,4,"1 Landl,",365,4648751.txt
366,9 Augusti 1780,1780-08-09,HIRSCHEN,5,"11 Landl, 1 Schwäbin,",366,4648751.txt
367,9 Augusti 1780,1780-08-09,RAABEN,6,"Sr. Alfari di Domod'oss'la f. 2,",367,4648751.txt
368,9 Augusti 1780,1780-08-09,RAABEN,6,"Calandre f. 2. di Belgirate,",368,4648751.txt
369,9 Augusti 1780,1780-08-09,RAABEN,6,le Pourri de Arond.,369,4648751.txt
370,9 Augusti 1780,1780-08-09,LEUEN,7,Hr Martin aus Böhmen.,370,4648751.txt
371,9 Augusti 1780,1780-08-09,LEUEN,7,8 Landl. 1 Handw.,371,4648751.txt
372,9 Augusti 1780,1780-08-09,ROESSLI,8,"Jacob Zehner von Hundweil,",372,4648751.txt
373,9 Augusti 1780,1780-08-09,ROESSLI,8,Ein Frankfurter Fuhrmann f. 4.,373,4648751.txt
374,9 Augusti 1780,1780-08-09,SCHWANEN,9,10 Landl.,374,4648751.txt
375,10 Augufti 1780,1780-01-10,SCHWERDT,1,Hr. Blumer von Glarus.,375,4648753.txt
376,10 Augufti 1780,1780-01-10,SCHWERDT,1,Carlis de Modena.,376,4648753.txt
377,10 Augufti 1780,1780-01-10,SCHWERDT,1,le Grand de Belford.,377,4648753.txt
378,10 Augufti 1780,1780-01-10,SCHWERDT,1,le Maire de Metz. f. 2.,378,4648753.txt
379,10 Augufti 1780,1780-01-10,SCHWERDT,1,Hettlinger von Winterthur.,379,4648753.txt
380,10 Augufti 1780,1780-01-10,SCHWERDT,1,Sulzer von Bafel.,380,4648753.txt
381,10 Augufti 1780,1780-01-10,SCHWERDT,1,Deixner von Strasbourg.,381,4648753.txt
382,10 Augufti 1780,1780-01-10,SCHWERDT,1,"Mr. Hall, Mr Jacob. Mr Brand Chev. Anglois.",382,4648753.txt
383,10 Augufti 1780,1780-01-10,SCHWERDT,1,de Vermenoux de Paris.,383,4648753.txt
384,10 Augufti 1780,1780-01-10,SCHWERDT,1,Albrecht von Genf.,384,4648753.txt
385,10 Augufti 1780,1780-01-10,SCHWERDT,1,Tanner von Herifau.,385,4648753.txt
386,10 Augufti 1780,1780-01-10,SCHWERDT,1,Uhlmann von Feurthalen.,386,4648753.txt
387,10 Augufti 1780,1780-01-10,SCHWERDT,1,Perutty de Turin. Mr. Bono di Belgirate.,387,4648753.txt
388,10 Augufti 1780,1780-01-10,SCHWERDT,1,"Mazzachelli di Gallazeth,",388,4648753.txt
389,10 Augufti 1780,1780-01-10,SCHWERDT,1,di Lechi di Milan.,389,4648753.txt
390,10 Augufti 1780,1780-01-10,SCHWERDT,1,"Paer Ignatzi, von Mindelheim,",390,4648753.txt
391,10 Augufti 1780,1780-01-10,STORCHEN,2,"Hr. Pfau und deffen Frau von Schaffhaufen,",391,4648753.txt
392,10 Augufti 1780,1780-01-10,STORCHEN,2,Mr. Barade d'Auvergne.,392,4648753.txt
393,10 Augufti 1780,1780-01-10,STORCHEN,2,"2 Landl. 1 Thurgäuer, 4 Schwab. 1 Handw.",393,4648753.txt
394,10 Augufti 1780,1780-01-10,ADLER,3,Hr. Saxer von Arau.,394,4648753.txt
395,10 Augufti 1780,1780-01-10,ADLER,3,"Francois Monde de Nancy f. 3,",395,4648753.txt
396,10 Augufti 1780,1780-01-10,ADLER,3,Jaques Chanal de Befancon.,396,4648753.txt
397,10 Augufti 1780,1780-01-10,ADLER,3,Jgfr. Schweizerin von St. Gallen.,397,4648753.txt
398,10 Augufti 1780,1780-01-10,ADLER,3,Frau Fofterin von Schaffhaufen. 3 Landl.,398,4648753.txt
399,10 Augufti 1780,1780-01-10,ROTHAUS,4,Mad. Blafius von Raftatt. Probft von Bielf. f. 2.,399,4648753.txt
400,10 Augufti 1780,1780-01-10,ROTHAUS,4,"Mr. Pitzala de Milan, f. 2. Brix aus Böhmen f. 2.",400,4648753.txt
401,10 Augufti 1780,1780-01-10,ROTHAUS,4,Greiner von Sonnhardt f. 2.,401,4648753.txt
402,10 Augufti 1780,1780-01-10,ROTHAUS,4,Zieglev von Winterthur. 3 Landl.,402,4648753.txt
403,10 Augufti 1780,1780-01-10,HIRSCHEN,5,"Mr. Fornaro von Langenfee f. 2,",403,4648753.txt
404,10 Augufti 1780,1780-01-10,HIRSCHEN,5,"1 Landl, 3 Schwaben. 1 Handw.",404,4648753.txt
405,10 Augufti 1780,1780-01-10,RAABEN,6,Sr. Alfari di Domod'Offola f. 2. Calandre f. 2. di Belgirate.,405,4648753.txt
406,10 Augufti 1780,1780-01-10,RAABEN,6,"Helbling, Portrait-Mahler v.Wien. Weber von Glarus.",406,4648753.txt
407,10 Augufti 1780,1780-01-10,RAABEN,6,Kauffmann u. Frau v Wintert. Herold von Lörach.,407,4648753.txt
408,10 Augufti 1780,1780-01-10,RAABEN,6,Jean Jaques Rofe de Befancon. le Pouri di Arone.,408,4648753.txt
409,10 Augufti 1780,1780-01-10,RAABEN,6,7 Pilger. 5 Landl. 1 Handw.,409,4648753.txt
410,10 Augufti 1780,1780-01-10,LEUEN,7,Hr Martin aus Böhmen. 18 Landl.,410,4648753.txt
411,10 Augufti 1780,1780-01-10,ROESSLI,8,"Ein Frankfurter, ein Arauer Fuhrmann f. 4.",411,4648753.txt
412,10 Augufti 1780,1780-01-10,ROESSLI,8,Cafpar Lübfch von Glarus. 4 Landl.,412,4648753.txt
413,11 Augufti 1780,1780-01-11,SCHWERDT,1,Hr. Blumer von Glarus.,413,4648755.txt
414,11 Augufti 1780,1780-01-11,SCHWERDT,1,Carlis de Modena.,414,4648755.txt
415,11 Augufti 1780,1780-01-11,SCHWERDT,1,le Grand de Belford.,415,4648755.txt
416,11 Augufti 1780,1780-01-11,SCHWERDT,1,le Maire de Metz. f. 2.,416,4648755.txt
417,11 Augufti 1780,1780-01-11,SCHWERDT,1,Heerlinger von Winterthur.,417,4648755.txt
418,11 Augufti 1780,1780-01-11,SCHWERDT,1,Deixner von Strasbourg.,418,4648755.txt
419,11 Augufti 1780,1780-01-11,SCHWERDT,1,"Mr. Hall, Mr Jacob, Mr Brand Chev. Anglois.",419,4648755.txt
420,11 Augufti 1780,1780-01-11,SCHWERDT,1,Tanner von Herifau.,420,4648755.txt
421,11 Augufti 1780,1780-01-11,SCHWERDT,1,Perutty de Turin. Mr. Bono di Belgirate.,421,4648755.txt
422,11 Augufti 1780,1780-01-11,SCHWERDT,1,Mazzachelli di Gallazetti.,422,4648755.txt
423,11 Augufti 1780,1780-01-11,SCHWERDT,1,Sulzer. Hr von der Mühl von Bafel.,423,4648755.txt
424,11 Augufti 1780,1780-01-11,SCHWERDT,1,Bernoulli und Hr Davidt von Bafel.,424,4648755.txt
425,11 Augufti 1780,1780-01-11,SCHWERDT,1,Albrecht Mr John- Mr Bodier de Geneve.,425,4648755.txt
426,11 Augufti 1780,1780-01-11,SCHWERDT,1,Bonavia- Mr Richelmi de Turin-,426,4648755.txt
427,11 Augufti 1780,1780-01-11,SCHWERDT,1,Hauptmann Luxinger von Neftl-,427,4648755.txt
428,11 Augufti 1780,1780-01-11,SCHWERDT,1,Jkr Ober-Herr von Wildeck und Frau-,428,4648755.txt
429,11 Augufti 1780,1780-01-11,SCHWERDT,1,Hauptmann Steiger in Holländ- Dienften-,429,4648755.txt
430,11 Augufti 1780,1780-01-11,STORCHEN,2,Mr. Barade d'Auvergne.,430,4648755.txt
431,11 Augufti 1780,1780-01-11,STORCHEN,2,Heußler von Bafel-,431,4648755.txt
432,11 Augufti 1780,1780-01-11,ADLER,3,François Monde de Nancy f. 3.,432,4648755.txt
433,11 Augufti 1780,1780-01-11,ADLER,3,Jaques Chanal de Befançon.,433,4648755.txt
434,11 Augufti 1780,1780-01-11,ADLER,3,Jgfr. Schweizerin von St. Gallen.,434,4648755.txt
435,11 Augufti 1780,1780-01-11,ROTHAUS,4,Hr. Probft von Bielf. f. 2.,435,4648755.txt
436,11 Augufti 1780,1780-01-11,ROTHAUS,4,Jgfr Urfula Zieglerin von Memmingen.,436,4648755.txt
437,11 Augufti 1780,1780-01-11,ROTHAUS,4,"Mr. Pizzala de Milan, f. 2. Brix aus Böhmen f. 2.",437,4648755.txt
438,11 Augufti 1780,1780-01-11,ROTHAUS,4,Greiner von Sonnhardt f. 2.,438,4648755.txt
439,11 Augufti 1780,1780-01-11,HIRSCHEN,5,Mr. Fornaro von Langenfee f. 2.,439,4648755.txt
440,11 Augufti 1780,1780-01-11,HIRSCHEN,5,3 Salz-Fuhrleuth aus Lothringen-,440,4648755.txt
441,11 Augufti 1780,1780-01-11,RAABEN,6,"Hr. Helbling, Portrait-Mahler v.Wien. Weber von Glarus.",441,4648755.txt
442,11 Augufti 1780,1780-01-11,RAABEN,6,Schacher von Rheinfelden- f. 2-,442,4648755.txt
443,11 Augufti 1780,1780-01-11,RAABEN,6,Sigler von Küßnacht-,443,4648755.txt
444,11 Augufti 1780,1780-01-11,RAABEN,6,Chaam von Kirizen- 24 Pilger-,444,4648755.txt
445,11 Augufti 1780,1780-01-11,LEUEN,7,Hr Martin aus Böhmen. 1 Handw.,445,4648755.txt
446,11 Augufti 1780,1780-01-11,ROESSLI,8,Cafpar Lübfch von Glarus- 2 Handw-,446,4648755.txt
447,11 Augufti 1780,1780-01-11,ROESSLI,8,Hr Berchtold aus Tyrol-,447,4648755.txt
448,11 Augufti 1780,1780-01-11,ROESSLI,8,1 Flaweller Fuhrmann-,448,4648755.txt
449,13 Augusti 1780,1780-08-13,SCHWERDT,1,Hr. Blumer von Glarus.,449,4648757.txt
450,13 Augusti 1780,1780-08-13,SCHWERDT,1,Carlis de Modena.,450,4648757.txt
451,13 Augusti 1780,1780-08-13,SCHWERDT,1,Hettlinger von Winterthur.,451,4648757.txt
452,13 Augusti 1780,1780-08-13,SCHWERDT,1,Albrecht von Solÿ- Mr Bodier de Geneve-,452,4648757.txt
453,13 Augusti 1780,1780-08-13,SCHWERDT,1,Mr. Bono di Belgirate.,453,4648757.txt
454,13 Augusti 1780,1780-08-13,SCHWERDT,1,Mazzachelli di Gallaretti.,454,4648757.txt
455,13 Augusti 1780,1780-08-13,SCHWERDT,1,Bonavia- Mr Richelmi de Turin-,455,4648757.txt
456,13 Augusti 1780,1780-08-13,SCHWERDT,1,Billet. Mad. de Ferret aus dem Elsaff.,456,4648757.txt
457,13 Augusti 1780,1780-08-13,SCHWERDT,1,Kreff von Solothurn.,457,4648757.txt
458,13 Augusti 1780,1780-08-13,SCHWERDT,1,Bachtel. Hr. Angerer. Hr. Habicht v. Schafhaufen.,458,4648757.txt
459,13 Augusti 1780,1780-08-13,SCHWERDT,1,Hensler von Basel.,459,4648757.txt
460,13 Augusti 1780,1780-08-13,SCHWERDT,1,Kapf. Hr. Hanhardt de Geneve.,460,4648757.txt
461,13 Augusti 1780,1780-08-13,STORCHEN,2,Mr. Barade d'Auvergne.,461,4648757.txt
462,13 Augusti 1780,1780-08-13,STORCHEN,2,Mauritz Schächter von Altstätten.,462,4648757.txt
463,13 Augusti 1780,1780-08-13,STORCHEN,2,Barade. 2 Schwaben. 3 Handw.,463,4648757.txt
464,13 Augusti 1780,1780-08-13,ADLER,3,"Francois Monde de Nancy f. 3,",464,4648757.txt
465,13 Augusti 1780,1780-08-13,ADLER,3,Noel Corbassier de Savoye.,465,4648757.txt
466,13 Augusti 1780,1780-08-13,ADLER,3,Maria Schmidt von Billingen.,466,4648757.txt
467,13 Augusti 1780,1780-08-13,ADLER,3,"2 Handw,",467,4648757.txt
468,13 Augusti 1780,1780-08-13,ROTHAUS,4,Hr. Probst von Biels f. 2.,468,4648757.txt
469,13 Augusti 1780,1780-08-13,ROTHAUS,4,"Mr. Pitzala de Milan, f. 2. Brix aus Böhmen f. 2.",469,4648757.txt
470,13 Augusti 1780,1780-08-13,HIRSCHEN,5,"Mr. Fornaro von Langenfee f. 2,",470,4648757.txt
471,13 Augusti 1780,1780-08-13,HIRSCHEN,5,Joh. Riis von Saralben im Nassauischen.,471,4648757.txt
472,13 Augusti 1780,1780-08-13,HIRSCHEN,5,Elisabeth Wünsch von Weinfelden.,472,4648757.txt
473,13 Augusti 1780,1780-08-13,HIRSCHEN,5,2 Landl.,473,4648757.txt
474,13 Augusti 1780,1780-08-13,RAABEN,6,"Hr. Helbling, Portrait-Mahler v. Wien.",474,4648757.txt
475,13 Augusti 1780,1780-08-13,RAABEN,6,"3 Landl, 1 Handw,",475,4648757.txt
476,13 Augusti 1780,1780-08-13,LEUEN,7,Hr Martin aus Böhmen. 4 Handw.,476,4648757.txt
477,13 Augusti 1780,1780-08-13,ROESSLI,8,1 Luzerner und ein Frankfurter Fuhrmann.,477,4648757.txt
478,13 Augusti 1780,1780-08-13,ROESSLI,8,7 Pilger.,478,4648757.txt
479,13 Augusti 1780,1780-08-13,SCHWANEN,9,8 Laudleuth.,479,4648757.txt
480,14 Augusti 1780,1780-08-14,SCHWERDT,1,Hr. Blumer von Glarus.,480,4648759.txt
481,14 Augusti 1780,1780-08-14,SCHWERDT,1,Carlis de Modena.,481,4648759.txt
482,14 Augusti 1780,1780-08-14,SCHWERDT,1,Hettlinger von Winterthur.,482,4648759.txt
483,14 Augusti 1780,1780-08-14,SCHWERDT,1,Mr. Piano di Belgirate.,483,4648759.txt
484,14 Augusti 1780,1780-08-14,SCHWERDT,1,Mazzachelli di Gallaretij.,484,4648759.txt
485,14 Augusti 1780,1780-08-14,SCHWERDT,1,Bonavia- Mr Richelmj de Turin-,485,4648759.txt
486,14 Augusti 1780,1780-08-14,SCHWERDT,1,Bächtel von Schaffhausen.,486,4648759.txt
487,14 Augusti 1780,1780-08-14,SCHWERDT,1,Wardtmann de Morges.,487,4648759.txt
488,14 Augusti 1780,1780-08-14,SCHWERDT,1,Balliottj von Leipzig.,488,4648759.txt
489,14 Augusti 1780,1780-08-14,SCHWERDT,1,Albrecht Mr Joly- Mr. de Thourres- Mr. Lullin.,489,4648759.txt
490,14 Augusti 1780,1780-08-14,SCHWERDT,1,Boigier. Mr. Raymond. Kapf. Hr. Hanhardt.de Geneve.,490,4648759.txt
491,14 Augusti 1780,1780-08-14,STORCHEN,2,Mr. Barade d'Auvergne.,491,4648759.txt
492,14 Augusti 1780,1780-08-14,STORCHEN,2,Mauritz Schächter von Altftätten.,492,4648759.txt
493,14 Augusti 1780,1780-08-14,STORCHEN,2,Joh. Bürgy von Waldsnut.,493,4648759.txt
494,14 Augusti 1780,1780-08-14,STORCHEN,2,"Joh. Hitz von Chur, 2 Handw.",494,4648759.txt
495,14 Augusti 1780,1780-08-14,ADLER,3,"Mr. Francois Monde de Nancy f. 3,",495,4648759.txt
496,14 Augusti 1780,1780-08-14,ADLER,3,Noel Corbaffier de Savoye.,496,4648759.txt
497,14 Augusti 1780,1780-08-14,ADLER,3,Jof. Keil von Neuhaufen bey Stuttgardt.,497,4648759.txt
498,14 Augusti 1780,1780-08-14,ADLER,3,Nicolaus Liebling von Karftadt. 1 Handw.,498,4648759.txt
499,14 Augusti 1780,1780-08-14,ROTHAUS,4,"Hr. Greiner von Sonnhardt f. 2,",499,4648759.txt
500,14 Augusti 1780,1780-08-14,ROTHAUS,4,Georg Widmer von Alpnau f. 2.,500,4648759.txt
501,14 Augusti 1780,1780-08-14,HIRSCHEN,5,Elifabeth Wünfch von Weinfelden.,501,4648759.txt
502,14 Augusti 1780,1780-08-14,HIRSCHEN,5,Joh. Riis von Saralben im Naffauischen.,502,4648759.txt
503,14 Augusti 1780,1780-08-14,HIRSCHEN,5,2 Landf.,503,4648759.txt
504,14 Augusti 1780,1780-08-14,RAABEN,6,"Hr. Helbling, Portrait-Mahler v.Wien.",504,4648759.txt
505,14 Augusti 1780,1780-08-14,RAABEN,6,Carlo Calvin von Langenfee. f. 3.,505,4648759.txt
506,14 Augusti 1780,1780-08-14,RAABEN,6,Ignatz Müller von Colmar. Jab. Biber von Glarus.,506,4648759.txt
